ID,Group,f__AKAU3564_sediment_group,f__Desulfuromonadaceae,g__Citrifermentans,g__Geobacter,o__Dehalococcoidales
m12871,1,0,0,0,0.13071,0
m12872,1,0,0,0,0.13072,0
m12873,1,0,0,0,0.13073,0
m12874,1,0,0,0,0.13074,0
m12875,1,0,0,0,0.13075,0
m12876,1,0,0,0,0.13076,0
m12877,1,0,0,0,0.13077,0
m12878,1,0,0,0,0.13078,0
m12879,1,0,0,0,0.13079,0
m12880,1,0,0,0,0.1308,0
m12881,1,0,0,0,0.13081,0
m12882,1,0,0,0,0.13082,0
m12883,1,0,0,0,0.13083,0
m12884,1,0,0,0,0.13084,0
m12885,1,0,0,0,0.13085,0
m12886,1,0,0,0,0.13086,0
m12887,1,0,0,0,0.13087,0
m12888,1,0,0,0,0.13088,0
m12889,1,0,0,0,0.13089,0
m12890,1,0,0,0,0.1309,0
m12891,1,0,0,0,0.13091,0
m12892,1,0,0,0,0.13092,0
m12893,1,0,0,0,0.13093,0
m12894,1,0,0,0,0.13094,0
m12895,1,0,0,0,0.13095,0
m12896,1,0,0,0,0.13096,0
m12897,1,0,0,0,0.13097,0
m12898,1,0,0,0,0.13098,0
m12899,1,0,0,0,0.13099,0
m12900,1,0,0,0,0.131,0
m12901,1,0,0,0,0.13101,0
m12902,1,0,0,0,0.13102,0
m12903,1,0,0,0,0.13103,0
m12904,1,0,0,0,0.13104,0
m12905,1,0,0,0,0.13105,0
m12906,1,0,0,0,0.13106,0
m12907,1,0,0,0,0.13107,0
m12908,1,0,0,0,0.13108,0
m12909,1,0,0,0,0.13109,0
m12910,1,0,0,0,0.1311,0
m12911,1,0,0,0,0.13111,0
m12912,1,0,0,0,0.13112,0
m12913,1,0,0,0,0.13113,0
m12914,1,0,0,0,0.13114,0
m12915,1,0,0,0,0.13115,0
m12916,1,0,0,0,0.13116,0
m12917,1,0,0,0,0.13117,0
m12918,1,0,0,0,0.13118,0
m12919,1,0,0,0,0.13119,0
m12920,1,0,0,0,0.1312,0
m12921,1,0,0,0,0.13121,0
m12922,1,0,0,0,0.13122,0
m12923,1,0,0,0,0.13123,0
m12924,1,0,0,0,0.13124,0
m12925,1,0,0,0,0.13125,0
m12926,1,0,0,0,0.13126,0
m12927,1,0,0,0,0.13127,0
m12928,1,0,0,0,0.13128,0
m12929,1,0,0,0,0.13129,0
m12930,1,0,0,0,0.1313,0
m12931,1,0,0,0,0.13131,0
m12932,1,0,0,0,0.13132,0
m12933,1,0,0,0,0.13133,0
m12934,1,0,0,0,0.13134,0
m12935,1,0,0,0,0.13135,0
m12936,1,0,0,0,0.13136,0
m12937,1,0,0,0,0.13137,0
m12938,1,0,0,0,0.13138,0
m12939,1,0,0,0,0.13139,0
m12940,1,0,0,0,0.1314,0
m12941,1,0,0,0,0.13141,0
m12942,1,0,0,0,0.13142,0
m12943,1,0,0,0,0.13143,0
m12944,1,0,0,0,0.13144,0
m12945,1,0,0,0,0.13145,0
m12946,1,0,0,0,0.13146,0
m12947,1,0,0,0,0.13147,0
m12948,1,0,0,0,0.13148,0
m12949,1,0,0,0,0.13149,0
m12950,1,0,0,0,0.1315,0
m12951,1,0,0,0,0.13151,0
m12952,1,0,0,0,0.13152,0
m12953,1,0,0,0,0.13153,0
m12954,1,0,0,0,0.13154,0
m12955,1,0,0,0,0.13155,0
m12956,1,0,0,0,0.13156,0
m12957,1,0,0,0,0.13157,0
m12958,1,0,0,0,0.13158,0
m12959,1,0,0,0,0.13159,0
m12960,1,0,0,0,0.1316,0
m12961,1,0,0,0,0.13161,0
m12962,1,0,0,0,0.13162,0
m12963,1,0,0,0,0.13163,0
m12964,1,0,0,0,0.13164,0
m12965,1,0,0,0,0.13165,0
m12966,1,0,0,0,0.13166,0
m12967,1,0,0,0,0.13167,0
m12968,1,0,0,0,0.13168,0
m12969,1,0,0,0,0.13169,0
m12970,1,0,0,0,0.1317,0
m12971,1,0,0,0,0.13171,0
m12972,1,0,0,0,0.13172,0
m12973,1,0,0,0,0.13173,0
m12974,1,0,0,0,0.13174,0
m12975,1,0,0,0,0.13175,0
m12976,1,0,0,0,0.13176,0
m12977,1,0,0,0,0.13177,0
m12978,1,0,0,0,0.13178,0
m12979,1,0,0,0,0.13179,0
m12980,1,0,0,0,0.1318,0
m12981,1,0,0,0,0.13181,0
m12982,1,0,0,0,0.13182,0
m12983,1,0,0,0,0.13183,0
m12984,1,0,0,0,0.13184,0
m12985,1,0,0,0,0.13185,0
m12986,1,0,0,0,0.13186,0
m12987,1,0,0,0,0.13187,0
m12988,1,0,0,0,0.13188,0
m12989,1,0,0,0,0.13189,0
m12990,1,0,0,0,0.1319,0
m12991,1,0,0,0,0.13191,0
m12992,1,0,0,0,0.13192,0
m12993,1,0,0,0,0.13193,0
m12994,1,0,0,0,0.13194,0
m12995,1,0,0,0,0.13195,0
m12996,1,0,0,0,0.13196,0
m12997,1,0,0,0,0.13197,0
m12998,1,0,0,0,0.13198,0
m12999,1,0,0,0,0.13199,0
m13000,1,0,0,0,0.132,0
m13001,1,0,0,0,0.13201,0
m13002,1,0,0,0,0.13202,0
m13003,1,0,0,0,0.13203,0
m13004,1,0,0,0,0.13204,0
m13005,1,0,0,0,0.13205,0
m13006,1,0,0,0,0.13206,0
m13007,1,0,0,0,0.13207,0
m13008,1,0,0,0,0.13208,0
m13009,1,0,0,0,0.13209,0
m13010,1,0,0,0,0.1321,0
m13011,1,0,0,0,0.13211,0
m13012,1,0,0,0,0.13212,0
m13013,1,0,0,0,0.13213,0
m13014,1,0,0,0,0.13214,0
m13015,1,0,0,0,0.13215,0
m13016,1,0,0,0,0.13216,0
m13017,1,0,0,0,0.13217,0
m13018,1,0,0,0,0.13218,0
m13019,1,0,0,0,0.13219,0
m13020,1,0,0,0,0.1322,0
m13021,1,0,0,0,0.13221,0
m13022,1,0,0,0,0.13222,0
m13023,1,0,0,0,0.13223,0
m13024,1,0,0,0,0.13224,0
m13025,1,0,0,0,0.13225,0
m13026,1,0,0,0,0.13226,0
m13027,1,0,0,0,0.13227,0
m13028,1,0,0,0,0.13228,0
m13029,1,0,0,0,0.13229,0
m13030,1,0,0,0,0.1323,0
m13031,1,0,0,0,0.13231,0
m13032,1,0,0,0,0.13232,0
m13033,1,0,0,0,0.13233,0
m13034,1,0,0,0,0.13234,0
m13035,1,0,0,0,0.13235,0
m13036,1,0,0,0,0.13236,0
m13037,1,0,0,0,0.13237,0
m13038,1,0,0,0,0.13238,0
m13039,1,0,0,0,0.13239,0
m13040,1,0,0,0,0.1324,0
m13041,1,0,0,0,0.13241,0
m13042,1,0,0,0,0.13242,0
m13043,1,0,0,0,0.13243,0
m13044,1,0,0,0,0.13244,0
m13045,1,0,0,0,0.13245,0
m13046,1,0,0,0,0.13246,0
m13047,1,0,0,0,0.13247,0
m13048,1,0,0,0,0.13248,0
m13049,1,0,0,0,0.13249,0
m13050,1,0,0,0,0.1325,0
m13051,1,0,0,0,0.13251,0
m13052,1,0,0,0,0.13252,0
m13053,1,0,0,0,0.13253,0
m13054,1,0,0,0,0.13254,0
m13055,1,0,0,0,0.13255,0
m13056,1,0,0,0,0.13256,0
m13057,1,0,0,0,0.13257,0
m13058,1,0,0,0,0.13258,0
m13059,1,0,0,0,0.13259,0
m13060,1,0,0,0,0.1326,0
m13061,1,0,0,0,0.13261,0
m13062,1,0,0,0,0.13262,0
m13063,1,0,0,0,0.13263,0
m13064,1,0,0,0,0.13264,0
m13065,1,0,0,0,0.13265,0
m13066,1,0,0,0,0.13266,0
m13067,1,0,0,0,0.13267,0
m13068,1,0,0,0,0.13268,0
m13069,1,0,0,0,0.13269,0
m13070,1,0,0,0,0.1327,0
m13071,1,0,0,0,0.13271,0
m13072,1,0,0,0,0.13272,0
m13073,1,0,0,0,0.13273,0
m13074,1,0,0,0,0.13274,0
m13075,1,0,0,0,0.13275,0
m13076,1,0,0,0,0.13276,0
m13077,1,0,0,0,0.13277,0
m13078,1,0,0,0,0.13278,0
m13079,1,0,0,0,0.13279,0
m13080,1,0,0,0,0.1328,0
m13081,1,0,0,0,0.13281,0
m13082,1,0,0,0,0.13282,0
m13083,1,0,0,0,0.13283,0
m13084,1,0,0,0,0.13284,0
m13085,1,0,0,0,0.13285,0
m13086,1,0,0,0,0.13286,0
m13087,1,0,0,0,0.13287,0
m13088,1,0,0,0,0.13288,0
m13089,1,0,0,0,0.13289,0
m13090,1,0,0,0,0.1329,0
m13091,1,0,0,0,0.13291,0
m13092,1,0,0,0,0.13292,0
m13093,1,0,0,0,0.13293,0
m13094,1,0,0,0,0.13294,0
m13095,1,0,0,0,0.13295,0
m13096,1,0,0,0,0.13296,0
m13097,1,0,0,0,0.13297,0
m13098,1,0,0,0,0.13298,0
m13099,1,0,0,0,0.13299,0
m13100,1,0,0,0,0.133,0
m13101,1,0,0,0,0.13301,0
m13102,1,0,0,0,0.13302,0
m13103,1,0,0,0,0.13303,0
m13104,1,0,0,0,0.13304,0
m13105,1,0,0,0,0.13305,0
m13106,1,0,0,0,0.13306,0
m13107,1,0,0,0,0.13307,0
m13108,1,0,0,0,0.13308,0
m13109,1,0,0,0,0.13309,0
m13110,1,0,0,0,0.1331,0
m13111,1,0,0,0,0.13311,0
m13112,1,0,0,0,0.13312,0
m13113,1,0,0,0,0.13313,0
m13114,1,0,0,0,0.13314,0
m13115,1,0,0,0,0.13315,0
m13116,1,0,0,0,0.13316,0
m13117,1,0,0,0,0.13317,0
m13118,1,0,0,0,0.13318,0
m13119,1,0,0,0,0.13319,0
m13120,1,0,0,0,0.1332,0
m13121,1,0,0,0,0.13321,0
m13122,1,0,0,0,0.13322,0
m13123,1,0,0,0,0.13323,0
m13124,1,0,0,0,0.13324,0
m13125,1,0,0,0,0.13325,0
m13126,1,0,0,0,0.13326,0
m13127,1,0,0,0,0.13327,0
m13128,1,0,0,0,0.13328,0
m13129,1,0,0,0,0.13329,0
m13130,1,0,0,0,0.1333,0
m13131,1,0,0,0,0.13331,0
m13132,1,0,0,0,0.13332,0
m13133,1,0,0,0,0.13333,0
m13134,1,0,0,0,0.13334,0
m13135,1,0,0,0,0.13335,0
m13136,1,0,0,0,0.13336,0
m13137,1,0,0,0,0.13337,0
m13138,1,0,0,0,0.13338,0
m13139,1,0,0,0,0.13339,0
m13140,1,0,0,0,0.1334,0
m13141,1,0,0,0,0.13341,0
m13142,1,0,0,0,0.13342,0
m13143,1,0,0,0,0.13343,0
m13144,1,0,0,0,0.13344,0
m13145,1,0,0,0,0.13345,0
m13146,1,0,0,0,0.13346,0
m13147,1,0,0,0,0.13347,0
m13148,1,0,0,0,0.13348,0
m13149,1,0,0,0,0.13349,0
m13150,1,0,0,0,0.1335,0
m13151,1,0,0,0,0.13351,0
m13152,1,0,0,0,0.13352,0
m13153,1,0,0,0,0.13353,0
m13154,1,0,0,0,0.13354,0
m13155,1,0,0,0,0.13355,0
m13156,1,0,0,0,0.13356,0
m13157,1,0,0,0,0.13357,0
m13158,1,0,0,0,0.13358,0
m13159,1,0,0,0,0.13359,0
m13160,1,0,0,0,0.1336,0
m13161,1,0,0,0,0.13361,0
m13162,1,0,0,0,0.13362,0
m13163,1,0,0,0,0.13363,0
m13164,1,0,0,0,0.13364,0
m13165,1,0,0,0,0.13365,0
m13166,1,0,0,0,0.13366,0
m13167,1,0,0,0,0.13367,0
m13168,1,0,0,0,0.13368,0
m13169,1,0,0,0,0.13369,0
m13170,1,0,0,0,0.1337,0
m13171,1,0,0,0,0.13371,0
m13172,1,0,0,0,0.13372,0
m13173,1,0,0,0,0.13373,0
m13174,1,0,0,0,0.13374,0
m13175,1,0,0,0,0.13375,0
m13176,1,0,0,0,0.13376,0
m13177,1,0,0,0,0.13377,0
m13178,1,0,0,0,0.13378,0
m13179,1,0,0,0,0.13379,0
m13180,1,0,0,0,0.1338,0
m13181,1,0,0,0,0.13381,0
m13182,1,0,0,0,0.13382,0
m13183,1,0,0,0,0.13383,0
m13184,1,0,0,0,0.13384,0
m13185,1,0,0,0,0.13385,0
m13186,1,0,0,0,0.13386,0
m13187,1,0,0,0,0.13387,0
m13188,1,0,0,0,0.13388,0
m13189,1,0,0,0,0.13389,0
m13190,1,0,0,0,0.1339,0
m13191,1,0,0,0,0.13391,0
m13192,1,0,0,0,0.13392,0
m13193,1,0,0,0,0.13393,0
m13194,1,0,0,0,0.13394,0
m13195,1,0,0,0,0.13395,0
m13196,1,0,0,0,0.13396,0
m13197,1,0,0,0,0.13397,0
m13198,1,0,0,0,0.13398,0
m13199,1,0,0,0,0.13399,0
m13200,1,0,0,0,0.134,0
m13201,1,0,0,0,0.13401,0
m13202,1,0,0,0,0.13402,0
m13203,1,0,0,0,0.13403,0
m13204,1,0,0,0,0.13404,0
m13205,1,0,0,0,0.13405,0
m13206,1,0,0,0,0.13406,0
m13207,1,0,0,0,0.13407,0
m13208,1,0,0,0,0.13408,0
m13209,1,0,0,0,0.13409,0
m13210,1,0,0,0,0.1341,0
m13211,1,0,0,0,0.13411,0
m13212,1,0,0,0,0.13412,0
m13213,1,0,0,0,0.13413,0
m13214,1,0,0,0,0.13414,0
m13215,1,0,0,0,0.13415,0
m13216,1,0,0,0,0.13416,0
m13217,1,0,0,0,0.13417,0
m13218,1,0,0,0,0.13418,0
m13219,1,0,0,0,0.13419,0
m13220,1,0,0,0,0.1342,0
m13221,1,0,0,0,0.13421,0
m13222,1,0,0,0,0.13422,0
m13223,1,0,0,0,0.13423,0
m13224,1,0,0,0,0.13424,0
m13225,1,0,0,0,0.13425,0
m13226,1,0,0,0,0.13426,0
m13227,1,0,0,0,0.13427,0
m13228,1,0,0,0,0.13428,0
m13229,1,0,0,0,0.13429,0
m13230,1,0,0,0,0.1343,0
m13231,1,0,0,0,0.13431,0
m13232,1,0,0,0,0.13432,0
m13233,1,0,0,0,0.13433,0
m13234,1,0,0,0,0.13434,0
m13235,1,0,0,0,0.13435,0
m13236,1,0,0,0,0.13436,0
m13237,1,0,0,0,0.13437,0
m13238,1,0,0,0,0.13438,0
m13239,1,0,0,0,0.13439,0
m13240,1,0,0,0,0.1344,0
m13241,1,0,0,0,0.13441,0
m13242,1,0,0,0,0.13442,0
m13243,1,0,0,0,0.13443,0
m13244,1,0,0,0,0.13444,0
m13245,1,0,0,0,0.13445,0
m13246,1,0,0,0,0.13446,0
m13247,1,0,0,0,0.13447,0
m13248,1,0,0,0,0.13448,0
m13249,1,0,0,0,0.13449,0
m13250,1,0,0,0,0.1345,0
m13251,1,0,0,0,0.13451,0
m13252,1,0,0,0,0.13452,0
m13253,1,0,0,0,0.13453,0
m13254,1,0,0,0,0.13454,0
m13255,1,0,0,0,0.13455,0
m13256,1,0,0,0,0.13456,0
m13257,1,0,0,0,0.13457,0
m13258,1,0,0,0,0.13458,0
m13259,1,0,0,0,0.13459,0
m13260,1,0,0,0,0.1346,0
m13261,1,0,0,0,0.13461,0
m13262,1,0,0,0,0.13462,0
m13263,1,0,0,0,0.13463,0
m13264,1,0,0,0,0.13464,0
m13265,1,0,0,0,0.13465,0
m13266,1,0,0,0,0.13466,0
m13267,1,0,0,0,0.13467,0
m13268,1,0,0,0,0.13468,0
m13269,1,0,0,0,0.13469,0
m13270,1,0,0,0,0.1347,0
m13271,1,0,0,0,0.13471,0
m13272,1,0,0,0,0.13472,0
m13273,1,0,0,0,0.13473,0
m13274,1,0,0,0,0.13474,0
m13275,1,0,0,0,0.13475,0
m13276,1,0,0,0,0.13476,0
m13277,1,0,0,0,0.13477,0
m13278,1,0,0,0,0.13478,0
m13279,1,0,0,0,0.13479,0
m13280,1,0,0,0,0.1348,0
m13281,1,0,0,0,0.13481,0
m13282,1,0,0,0,0.13482,0
m13283,1,0,0,0,0.13483,0
m13284,1,0,0,0,0.13484,0
m13285,1,0,0,0,0.13485,0
m13286,1,0,0,0,0.13486,0
m13287,1,0,0,0,0.13487,0
m13288,1,0,0,0,0.13488,0
m13289,1,0,0,0,0.13489,0
m13290,1,0,0,0,0.1349,0
m13291,1,0,0,0,0.13491,0
m13292,1,0,0,0,0.13492,0
m13293,1,0,0,0,0.13493,0
m13294,1,0,0,0,0.13494,0
m13295,1,0,0,0,0.13495,0
m13296,1,0,0,0,0.13496,0
m13297,1,0,0,0,0.13497,0
m13298,1,0,0,0,0.13498,0
m13299,1,0,0,0,0.13499,0
m13300,1,0,0,0,0.135,0
m13301,1,0,0,0,0.13501,0
m13302,1,0,0,0,0.13502,0
m13303,1,0,0,0,0.13503,0
m13304,1,0,0,0,0.13504,0
m13305,1,0,0,0,0.13505,0
m13306,1,0,0,0,0.13506,0
m13307,1,0,0,0,0.13507,0
m13308,1,0,0,0,0.13508,0
m13309,1,0,0,0,0.13509,0
m13310,1,0,0,0,0.1351,0
m13311,1,0,0,0,0.13511,0
m13312,1,0,0,0,0.13512,0
m13313,1,0,0,0,0.13513,0
m13314,1,0,0,0,0.13514,0
m13315,1,0,0,0,0.13515,0
m13316,1,0,0,0,0.13516,0
m13317,1,0,0,0,0.13517,0
m13318,1,0,0,0,0.13518,0
m13319,1,0,0,0,0.13519,0
m13320,1,0,0,0,0.1352,0
m13321,1,0,0,0,0.13521,0
m13322,1,0,0,0,0.13522,0
m13323,1,0,0,0,0.13523,0
m13324,1,0,0,0,0.13524,0
m13325,1,0,0,0,0.13525,0
m13326,1,0,0,0,0.13526,0
m13327,1,0,0,0,0.13527,0
m13328,1,0,0,0,0.13528,0
m13329,1,0,0,0,0.13529,0
m13330,1,0,0,0,0.1353,0
m13331,1,0,0,0,0.13531,0
m13332,1,0,0,0,0.13532,0
m13333,1,0,0,0,0.13533,0
m13334,1,0,0,0,0.13534,0
m13335,1,0,0,0,0.13535,0
m13336,1,0,0,0,0.13536,0
m13337,1,0,0,0,0.13537,0
m13338,1,0,0,0,0.13538,0
m13339,1,0,0,0,0.13539,0
m13340,1,0,0,0,0.1354,0
m13341,1,0,0,0,0.13541,0
m13342,1,0,0,0,0.13542,0
m13343,1,0,0,0,0.13543,0
m13344,1,0,0,0,0.13544,0
m13345,1,0,0,0,0.13545,0
m13346,1,0,0,0,0.13546,0
m13347,1,0,0,0,0.13547,0
m13348,1,0,0,0,0.13548,0
m13349,1,0,0,0,0.13549,0
m13350,1,0,0,0,0.1355,0
m13351,1,0,0,0,0.13551,0
m13352,1,0,0,0,0.13552,0
m13353,1,0,0,0,0.13553,0
m13354,1,0,0,0,0.13554,0
m13355,1,0,0,0,0.13555,0
m13356,1,0,0,0,0.13556,0
m13357,1,0,0,0,0.13557,0
m13358,1,0,0,0,0.13558,0
m13359,1,0,0,0,0.13559,0
m13360,1,0,0,0,0.1356,0
m13361,1,0,0,0,0.13561,0
m13362,1,0,0,0,0.13562,0
m13363,1,0,0,0,0.13563,0
m13364,1,0,0,0,0.13564,0
m13365,1,0,0,0,0.13565,0
m13366,1,0,0,0,0.13566,0
m13367,1,0,0,0,0.13567,0
m13368,1,0,0,0,0.13568,0
m13369,1,0,0,0,0.13569,0
m13370,1,0,0,0,0.1357,0
m13371,1,0,0,0,0.13571,0
m13372,1,0,0,0,0.13572,0
m13373,1,0,0,0,0.13573,0
m13374,1,0,0,0,0.13574,0
m13375,1,0,0,0,0.13575,0
m13376,1,0,0,0,0.13576,0
m13377,1,0,0,0,0.13577,0
m13378,1,0,0,0,0.13578,0
m13379,1,0,0,0,0.13579,0
m13380,1,0,0,0,0.1358,0
m13381,1,0,0,0,0.13581,0
m13382,1,0,0,0,0.13582,0
m13383,1,0,0,0,0.13583,0
m13384,1,0,0,0,0.13584,0
m13385,1,0,0,0,0.13585,0
m13386,1,0,0,0,0.13586,0
m13387,1,0,0,0,0.13587,0
m13388,1,0,0,0,0.13588,0
m13389,1,0,0,0,0.13589,0
m13390,1,0,0,0,0.1359,0
m13391,1,0,0,0,0.13591,0
m13392,1,0,0,0,0.13592,0
m13393,1,0,0,0,0.13593,0
m13394,1,0,0,0,0.13594,0
m13395,1,0,0,0,0.13595,0
m13396,1,0,0,0,0.13596,0
m13397,1,0,0,0,0.13597,0
m13398,1,0,0,0,0.13598,0
m13399,1,0,0,0,0.13599,0
m13400,1,0,0,0,0.136,0
m13401,1,0,0,0,0.13601,0
m13402,1,0,0,0,0.13602,0
m13403,1,0,0,0,0.13603,0
m13404,1,0,0,0,0.13604,0
m13405,1,0,0,0,0.13605,0
m13406,1,0,0,0,0.13606,0
m13407,1,0,0,0,0.13607,0
m13408,1,0,0,0,0.13608,0
m13409,1,0,0,0,0.13609,0
m13410,1,0,0,0,0.1361,0
m13411,1,0,0,0,0.13611,0
m13412,1,0,0,0,0.13612,0
m13413,1,0,0,0,0.13613,0
m13414,1,0,0,0,0.13614,0
m13415,1,0,0,0,0.13615,0
m13416,1,0,0,0,0.13616,0
m13417,1,0,0,0,0.13617,0
m13418,1,0,0,0,0.13618,0
m13419,1,0,0,0,0.13619,0
m13420,1,0,0,0,0.1362,0
m13421,1,0,0,0,0.13621,0
m13422,1,0,0,0,0.13622,0
m13423,1,0,0,0,0.13623,0
m13424,1,0,0,0,0.13624,0
m13425,1,0,0,0,0.13625,0
m13426,1,0,0,0,0.13626,0
m13427,1,0,0,0,0.13627,0
m13428,1,0,0,0,0.13628,0
m13429,1,0,0,0,0.13629,0
m13430,1,0,0,0,0.1363,0
m13431,1,0,0,0,0.13631,0
m13432,1,0,0,0,0.13632,0
m13433,1,0,0,0,0.13633,0
m13434,1,0,0,0,0.13634,0
m13435,1,0,0,0,0.13635,0
m13436,1,0,0,0,0.13636,0
m13437,1,0,0,0,0.13637,0
m13438,1,0,0,0,0.13638,0
m13439,1,0,0,0,0.13639,0
m13440,1,0,0,0,0.1364,0
m13441,1,0,0,0,0.13641,0
m13442,1,0,0,0,0.13642,0
m13443,1,0,0,0,0.13643,0
m13444,1,0,0,0,0.13644,0
m13445,1,0,0,0,0.13645,0
m13446,1,0,0,0,0.13646,0
m13447,1,0,0,0,0.13647,0
m13448,1,0,0,0,0.13648,0
m13449,1,0,0,0,0.13649,0
m13450,1,0,0,0,0.1365,0
m13451,1,0,0,0,0.13651,0
m13452,1,0,0,0,0.13652,0
m13453,1,0,0,0,0.13653,0
m13454,1,0,0,0,0.13654,0
m13455,1,0,0,0,0.13655,0
m13456,1,0,0,0,0.13656,0
m13457,1,0,0,0,0.13657,0
m13458,1,0,0,0,0.13658,0
m13459,1,0,0,0,0.13659,0
m13460,1,0,0,0,0.1366,0
m13461,1,0,0,0,0.13661,0
m13462,1,0,0,0,0.13662,0
m13463,1,0,0,0,0.13663,0
m13464,1,0,0,0,0.13664,0
m13465,1,0,0,0,0.13665,0
m13466,1,0,0,0,0.13666,0
m13467,1,0,0,0,0.13667,0
m13468,1,0,0,0,0.13668,0
m13469,1,0,0,0,0.13669,0
m13470,1,0,0,0,0.1367,0
m13471,1,0,0,0,0.13671,0
m13472,1,0,0,0,0.13672,0
m13473,1,0,0,0,0.13673,0
m13474,1,0,0,0,0.13674,0
m13475,1,0,0,0,0.13675,0
m13476,1,0,0,0,0.13676,0
m13477,1,0,0,0,0.13677,0
m13478,1,0,0,0,0.13678,0
m13479,1,0,0,0,0.13679,0
m13480,1,0,0,0,0.1368,0
m13481,1,0,0,0,0.13681,0
m13482,1,0,0,0,0.13682,0
m13483,1,0,0,0,0.13683,0
m13484,1,0,0,0,0.13684,0
m13485,1,0,0,0,0.13685,0
m13486,1,0,0,0,0.13686,0
m13487,1,0,0,0,0.13687,0
m13488,1,0,0,0,0.13688,0
m13489,1,0,0,0,0.13689,0
m13490,1,0,0,0,0.1369,0
m13491,1,0,0,0,0.13691,0
m13492,1,0,0,0,0.13692,0
m13493,1,0,0,0,0.13693,0
m13494,1,0,0,0,0.13694,0
m13495,1,0,0,0,0.13695,0
m13496,1,0,0,0,0.13696,0
m13497,1,0,0,0,0.13697,0
m13498,1,0,0,0,0.13698,0
m13499,1,0,0,0,0.13699,0
m13500,1,0,0,0,0.137,0
m13501,1,0,0,0,0.13701,0
m13502,1,0,0,0,0.13702,0
m13503,1,0,0,0,0.13703,0
m13504,1,0,0,0,0.13704,0
m13505,1,0,0,0,0.13705,0
m13506,1,0,0,0,0.13706,0
m13507,1,0,0,0,0.13707,0
m13508,1,0,0,0,0.13708,0
m13509,1,0,0,0,0.13709,0
m13510,1,0,0,0,0.1371,0
m13511,1,0,0,0,0.13711,0
m13512,1,0,0,0,0.13712,0
m13513,1,0,0,0,0.13713,0
m13514,1,0,0,0,0.13714,0
m13515,1,0,0,0,0.13715,0
m13516,1,0,0,0,0.13716,0
m13517,1,0,0,0,0.13717,0
m13518,1,0,0,0,0.13718,0
m13519,1,0,0,0,0.13719,0
m13520,1,0,0,0,0.1372,0
m13521,1,0,0,0,0.13721,0
m13522,1,0,0,0,0.13722,0
m13523,1,0,0,0,0.13723,0
m13524,1,0,0,0,0.13724,0
m13525,1,0,0,0,0.13725,0
m13526,1,0,0,0,0.13726,0
m13527,1,0,0,0,0.13727,0
m13528,1,0,0,0,0.13728,0
m13529,1,0,0,0,0.13729,0
m13530,1,0,0,0,0.1373,0
m13531,1,0,0,0,0.13731,0
m13532,1,0,0,0,0.13732,0
m13533,1,0,0,0,0.13733,0
m13534,1,0,0,0,0.13734,0
m13535,1,0,0,0,0.13735,0
m13536,1,0,0,0,0.13736,0
m13537,1,0,0,0,0.13737,0
m13538,1,0,0,0,0.13738,0
m13539,1,0,0,0,0.13739,0
m13540,1,0,0,0,0.1374,0
m13541,1,0,0,0,0.13741,0
m13542,1,0,0,0,0.13742,0
m13543,1,0,0,0,0.13743,0
m13544,1,0,0,0,0.13744,0
m13545,1,0,0,0,0.13745,0
m13546,1,0,0,0,0.13746,0
m13547,1,0,0,0,0.13747,0
m13548,1,0,0,0,0.13748,0
m13549,1,0,0,0,0.13749,0
m13550,1,0,0,0,0.1375,0
m13551,1,0,0,0,0.13751,0
m13552,1,0,0,0,0.13752,0
m13553,1,0,0,0,0.13753,0
m13554,1,0,0,0,0.13754,0
m13555,1,0,0,0,0.13755,0
m13556,1,0,0,0,0.13756,0
m13557,1,0,0,0,0.13757,0
m13558,1,0,0,0,0.13758,0
m13559,1,0,0,0,0.13759,0
m13560,1,0,0,0,0.1376,0
m13561,1,0,0,0,0.13761,0
m13562,1,0,0,0,0.13762,0
m13563,1,0,0,0,0.13763,0
m13564,1,0,0,0,0.13764,0
m13565,1,0,0,0,0.13765,0
m13566,1,0,0,0,0.13766,0
m13567,1,0,0,0,0.13767,0
m13568,1,0,0,0,0.13768,0
m13569,1,0,0,0,0.13769,0
m13570,1,0,0,0,0.1377,0
m13571,1,0,0,0,0.13771,0
m13572,1,0,0,0,0.13772,0
m13573,1,0,0,0,0.13773,0
m13574,1,0,0,0,0.13774,0
m13575,1,0,0,0,0.13775,0
m13576,1,0,0,0,0.13776,0
m13577,1,0,0,0,0.13777,0
m13578,1,0,0,0,0.13778,0
m13579,1,0,0,0,0.13779,0
m13580,1,0,0,0,0.1378,0
m13581,1,0,0,0,0.13781,0
m13582,1,0,0,0,0.13782,0
m13583,1,0,0,0,0.13783,0
m13584,1,0,0,0,0.13784,0
m13585,1,0,0,0,0.13785,0
m13586,1,0,0,0,0.13786,0
m13587,1,0,0,0,0.13787,0
m13588,1,0,0,0,0.13788,0
m13589,1,0,0,0,0.13789,0
m13590,1,0,0,0,0.1379,0
m13591,1,0,0,0,0.13791,0
m13592,1,0,0,0,0.13792,0
m13593,1,0,0,0,0.13793,0
m13594,1,0,0,0,0.13794,0
m13595,1,0,0,0,0.13795,0
m13596,1,0,0,0,0.13796,0
m13597,1,0,0,0,0.13797,0
m13598,1,0,0,0,0.13798,0
m13599,1,0,0,0,0.13799,0
m13600,1,0,0,0,0.138,0
m13601,1,0,0,0,0.13801,0
m13602,1,0,0,0,0.13802,0
m13603,1,0,0,0,0.13803,0
